JCR_Abbrev,Year,EligibleArticles,%Bars,%InformativeGraphs
GENET MED,2010,175,75.80379090365209,11.053712586072768
GENET MED,2011,163,58.528778458278765,9.639016215468274
GENET MED,2012,145,66.84778638416891,28.657317722230513
GENET MED,2013,168,62.0114838831052,29.7753278981387
GENET MED,2014,146,61.61680462372073,32.23652461353396
GENET MED,2015,161,59.447807110725925,32.00454400603801
GENET MED,2016,173,48.28752562368868,27.138193199349022
GENET MED,2017,156,59.47315768739638,42.08515550806665
GENET MED,2018,159,48.74531855937177,37.30265348991587
GENET MED,2019,169,38.60340005151854,42.946413684062776
GENET MED,2020,161,50.21966780523039,40.027628982276624
GENET MED,2021,161,43.10796919336529,60.316885364651235
GENET MED,2022,152,36.691888064756434,54.86731141560822
GENET MED,2023,139,34.845352066051156,57.16391503394437
GENET MED,2024,173,25.23485470746921,58.54901961907884
GENET MED,2025,162,28.046605893974245,63.376664492270564
NPJ GENOM MED,2010,178,70.10521880278598,18.37734532182206
NPJ GENOM MED,2011,192,73.00356230267008,20.357918806671528
NPJ GENOM MED,2012,189,60.18014218951473,29.400542563291864
NPJ GENOM MED,2013,183,72.04393185038222,14.44396721264096
NPJ GENOM MED,2014,159,58.86142174687898,25.21918975805835
NPJ GENOM MED,2015,189,50.34189879028706,28.48513569969722
NPJ GENOM MED,2016,174,55.89601725813507,35.60228865854973
NPJ GENOM MED,2017,181,58.77475645286289,33.093376936814444
NPJ GENOM MED,2018,183,45.89939123039076,41.829730329134165
NPJ GENOM MED,2019,194,37.06572521055253,42.36146548842449
NPJ GENOM MED,2020,164,44.96017202241404,43.65485828854378
NPJ GENOM MED,2021,184,42.11899894276878,57.144427447348455
NPJ GENOM MED,2022,188,35.98824133745571,46.56950108564954
NPJ GENOM MED,2023,180,29.912555836517228,52.48098164853134
NPJ GENOM MED,2024,184,27.688252779120603,55.79727187583846
NPJ GENOM MED,2025,178,24.370436426272832,65.43167764445367
HORTIC RES-ENGLAND,2010,91,67.53775750147189,16.503662785265774
HORTIC RES-ENGLAND,2011,108,69.03180991512427,24.7863142560025
HORTIC RES-ENGLAND,2012,105,59.76219848487168,19.233523532275754
HORTIC RES-ENGLAND,2013,88,63.564944690571615,19.67680111898633
HORTIC RES-ENGLAND,2014,114,66.4278763627276,29.27764821972853
HORTIC RES-ENGLAND,2015,86,51.2384454539082,26.22237439204655
HORTIC RES-ENGLAND,2016,100,56.34715318257162,34.73776083031676
HORTIC RES-ENGLAND,2017,102,66.41386724739223,32.03708727121119
HORTIC RES-ENGLAND,2018,111,54.94033845289183,47.44044341289705
HORTIC RES-ENGLAND,2019,86,39.82330832616241,40.98777997334575
HORTIC RES-ENGLAND,2020,92,46.94854587591224,57.23520646116702
HORTIC RES-ENGLAND,2021,101,37.396126054887546,60.95444202592678
HORTIC RES-ENGLAND,2022,99,36.38541955032073,51.76008701063186
HORTIC RES-ENGLAND,2023,91,39.813412308831936,59.70556556366885
HORTIC RES-ENGLAND,2024,107,29.067447920567254,66.35812014380754
HORTIC RES-ENGLAND,2025,83,33.976988269649986,67.06200551428577
CIRC-GENOM PRECIS ME,2010,97,73.16365484385574,19.455615751710162
CIRC-GENOM PRECIS ME,2011,104,69.63659715920754,18.038721407872515
CIRC-GENOM PRECIS ME,2012,95,61.290876498510606,26.96798697572213
CIRC-GENOM PRECIS ME,2013,95,63.43354708860251,28.61452742989378
CIRC-GENOM PRECIS ME,2014,95,61.57002694271364,36.74347690326951
CIRC-GENOM PRECIS ME,2015,111,47.07277614012038,39.14877603306837
CIRC-GENOM PRECIS ME,2016,79,54.4107768445626,39.37374250592151
CIRC-GENOM PRECIS ME,2017,113,57.5966812783168,39.81045102783059
CIRC-GENOM PRECIS ME,2018,110,45.235215227279745,40.05565730180393
CIRC-GENOM PRECIS ME,2019,106,59.58205424128696,47.672145481465975
CIRC-GENOM PRECIS ME,2020,101,37.57395068870546,46.186714258364525
CIRC-GENOM PRECIS ME,2021,122,39.90460307978854,43.14431348861396
CIRC-GENOM PRECIS ME,2022,98,48.178295682300664,57.54099831783151
CIRC-GENOM PRECIS ME,2023,85,39.69153525613253,58.097356600837315
CIRC-GENOM PRECIS ME,2024,87,30.65103724254414,57.68965128241804
CIRC-GENOM PRECIS ME,2025,100,35.27250539734267,51.686966253026426
CANCER GENE THER,2010,153,74.71276447272851,16.34682186111395
CANCER GENE THER,2011,157,68.16073750629879,12.829538837878768
CANCER GENE THER,2012,137,59.447020144053006,22.277120273538184
CANCER GENE THER,2013,154,60.31710087738318,30.036062239567684
CANCER GENE THER,2014,146,49.12969416219104,31.78282320899373
CANCER GENE THER,2015,149,49.362516166316006,32.40170749740157
CANCER GENE THER,2016,146,58.56416098824705,45.58971466231672
CANCER GENE THER,2017,140,46.85955853043831,41.77712929828795
CANCER GENE THER,2018,151,44.102012661038515,27.967432584073507
CANCER GENE THER,2019,151,47.088675954333155,53.866390847383315
CANCER GENE THER,2020,155,37.58060016259389,63.46235721511225
CANCER GENE THER,2021,143,45.90960724478841,47.13235758233966
CANCER GENE THER,2022,140,37.177355940583,57.01543033496951
CANCER GENE THER,2023,152,35.560979140482,62.26947174861078
CANCER GENE THER,2024,138,30.319339542184203,74.50990493684414
CANCER GENE THER,2025,161,34.62861312792757,74.98748223882066
PLOS GENET,2010,178,58.66442672216377,7.148507871089973
PLOS GENET,2011,168,64.50625375629852,16.219425891243464
PLOS GENET,2012,165,59.75907836894509,9.860298205978033
PLOS GENET,2013,171,52.33764870075938,23.665057228665074
PLOS GENET,2014,172,60.26851889560018,18.97567233320384
PLOS GENET,2015,174,52.31532301273022,34.31200250051467
PLOS GENET,2016,173,50.24745774168579,34.2295497444197
PLOS GENET,2017,181,48.952230926063706,30.261745947581808
PLOS GENET,2018,168,55.142184330392446,44.28560215178748
PLOS GENET,2019,184,45.48300307813721,43.83185191529501
PLOS GENET,2020,145,50.86187523870088,48.3391567167017
PLOS GENET,2021,177,46.894065554314075,53.1933060101416
PLOS GENET,2022,178,40.271369871643024,58.84507339586683
PLOS GENET,2023,165,34.97314670175611,63.85397284582548
PLOS GENET,2024,161,39.138484714685625,60.1086845765591
PLOS GENET,2025,162,28.859315080120492,61.49057645397315
GENE THER,2010,130,78.12629581450045,13.649657895228614
GENE THER,2011,133,70.22287788262328,16.807623338963506
GENE THER,2012,100,70.51235799372662,25.56924429923803
GENE THER,2013,114,66.52474217988845,20.89764554034014
GENE THER,2014,127,58.08569320770248,22.805230658528437
GENE THER,2015,124,55.56324661360422,36.3874652025454
GENE THER,2016,119,50.245169575950655,32.39107624522197
GENE THER,2017,134,58.52779400268422,35.2924942218226
GENE THER,2018,125,39.21104824161412,34.486747421528634
GENE THER,2019,106,52.31784131469995,40.03971871191925
GENE THER,2020,149,48.98984509340452,51.93663230359436
GENE THER,2021,128,32.714987711476375,41.80104320004209
GENE THER,2022,136,36.53568204005858,59.29826330534756
GENE THER,2023,96,30.630637006407053,59.576173186443924
GENE THER,2024,153,26.351637081497156,57.22977319067204
GENE THER,2025,128,25.3974032435611,59.311043559662444
NAT IMMUNOL,2010,155,79.64697847467721,9.110113952864733
NAT IMMUNOL,2011,160,67.91979406712314,16.59028709560428
NAT IMMUNOL,2012,177,62.47635805099885,33.98574847519945
NAT IMMUNOL,2013,168,69.50019777141934,22.340779860565945
NAT IMMUNOL,2014,169,67.22633075460064,32.467933260923516
NAT IMMUNOL,2015,163,58.79670198136317,29.515503423396414
NAT IMMUNOL,2016,152,54.59874577416196,36.056561075587936
NAT IMMUNOL,2017,163,50.280812280841175,38.308756845530425
NAT IMMUNOL,2018,157,49.65921410838092,42.393102667280615
NAT IMMUNOL,2019,145,38.830970623303614,47.05733877139358
NAT IMMUNOL,2020,159,48.63717630159053,49.675966144048836
NAT IMMUNOL,2021,179,38.53208651457404,52.29945415128465
NAT IMMUNOL,2022,172,41.85560189444659,54.80973985068411
NAT IMMUNOL,2023,162,33.015047795603685,55.4952930662745
NAT IMMUNOL,2024,171,30.562649721206594,55.14196151538779
NAT IMMUNOL,2025,172,22.559918589022505,73.11939617668627
CELL MOL IMMUNOL,2010,173,68.93992144128848,21.043641343982312
CELL MOL IMMUNOL,2011,176,74.07962984997499,26.555116609795423
CELL MOL IMMUNOL,2012,160,72.90147179285717,18.29686207837155
CELL MOL IMMUNOL,2013,161,51.45689781250755,27.081909663587656
CELL MOL IMMUNOL,2014,157,51.875582463560896,27.331705711358367
CELL MOL IMMUNOL,2015,157,50.58661487372014,28.890249907963355
CELL MOL IMMUNOL,2016,178,51.66545444813272,40.411086795805176
CELL MOL IMMUNOL,2017,159,44.328107909830756,35.409624407718375
CELL MOL IMMUNOL,2018,160,55.3732396278218,40.072249518850064
CELL MOL IMMUNOL,2019,162,38.880911387662366,51.220875559845034
CELL MOL IMMUNOL,2020,162,48.626094552551564,45.07123035788916
CELL MOL IMMUNOL,2021,160,46.858817555744096,63.35709406694909
CELL MOL IMMUNOL,2022,165,33.69684777231148,56.50185361848807
CELL MOL IMMUNOL,2023,159,28.340191596996096,73.27341502722362
CELL MOL IMMUNOL,2024,164,27.87269037331984,66.40504832913828
CELL MOL IMMUNOL,2025,174,25.290714377577387,63.261035584878734
CANCER IMMUNOL RES,2010,88,65.7943172254089,7.025195205108525
CANCER IMMUNOL RES,2011,107,65.21332157285573,9.106217595877196
CANCER IMMUNOL RES,2012,109,67.28666272038816,35.075044045191476
CANCER IMMUNOL RES,2013,82,55.459133377096116,18.67374964309844
CANCER IMMUNOL RES,2014,94,65.18810358394053,27.364889945578483
CANCER IMMUNOL RES,2015,82,53.94230727127258,21.51039828818072
CANCER IMMUNOL RES,2016,98,61.00290185558085,34.438065653098505
CANCER IMMUNOL RES,2017,116,50.38228398104254,39.92214208668309
CANCER IMMUNOL RES,2018,113,47.36012743916371,37.704761861842215
CANCER IMMUNOL RES,2019,100,49.17376980066085,37.46915436479875
CANCER IMMUNOL RES,2020,98,39.92506215341927,46.55564093319864
CANCER IMMUNOL RES,2021,100,41.83990553614958,48.09815276860238
CANCER IMMUNOL RES,2022,90,43.47971223333134,55.11753372372117
CANCER IMMUNOL RES,2023,87,39.176886276887345,54.452861836811884
CANCER IMMUNOL RES,2024,101,31.36308262511271,52.74773218688031
CANCER IMMUNOL RES,2025,96,37.38874202330058,65.81637705703228
NPJ VACCINES,2010,200,61.07861287662596,16.92884030975685
NPJ VACCINES,2011,174,58.6673935393718,26.81079295587192
NPJ VACCINES,2012,199,64.63032852625508,21.40075250272087
NPJ VACCINES,2013,204,54.00510225370268,24.845922349014103
NPJ VACCINES,2014,191,58.57915853037617,26.89614955673258
NPJ VACCINES,2015,192,51.042936894692474,38.47418025846645
NPJ VACCINES,2016,205,53.71769431185765,33.26969038509334
NPJ VACCINES,2017,186,45.86582050798879,27.109334302604807
NPJ VACCINES,2018,208,46.89963133051779,41.370689381195135
NPJ VACCINES,2019,209,37.04848804103668,51.13319062762237
NPJ VACCINES,2020,208,39.697740760177645,46.78757088290338
NPJ VACCINES,2021,196,32.769778938624555,53.18002146392695
NPJ VACCINES,2022,190,39.441311622730396,50.78910715565266
NPJ VACCINES,2023,198,29.735901548989343,59.68999097340428
NPJ VACCINES,2024,201,31.72609401165046,59.531113228072215
NPJ VACCINES,2025,200,25.990735718465736,72.53899550113316
MUCOSAL IMMUNOL,2010,176,76.62516898792246,14.238215817146804
MUCOSAL IMMUNOL,2011,196,80.17970072012473,16.364512520447686
MUCOSAL IMMUNOL,2012,184,75.30380650131502,22.90726571860764
MUCOSAL IMMUNOL,2013,186,58.31897076367322,24.64962368043866
MUCOSAL IMMUNOL,2014,175,63.544989587476266,28.230351907427973
MUCOSAL IMMUNOL,2015,174,57.20727788655354,27.063941873118903
MUCOSAL IMMUNOL,2016,181,62.43746928010553,24.60608774985765
MUCOSAL IMMUNOL,2017,205,51.977565171632584,39.16332365623123
MUCOSAL IMMUNOL,2018,184,47.757178449719014,42.99262529941977
MUCOSAL IMMUNOL,2019,171,41.963293070130945,50.362638316312655
MUCOSAL IMMUNOL,2020,190,39.81326536221036,56.33121366404447
MUCOSAL IMMUNOL,2021,178,46.530513989318464,59.95518172461356
MUCOSAL IMMUNOL,2022,180,42.21982534231932,54.47192602477834
MUCOSAL IMMUNOL,2023,187,23.431521475761976,57.45775741277792
MUCOSAL IMMUNOL,2024,188,24.440394602663225,65.97617286589373
MUCOSAL IMMUNOL,2025,191,26.448699512879216,72.85095873490505
CLIN TRANSL IMMUNOL,2010,145,74.72905037297788,18.641184421333055
CLIN TRANSL IMMUNOL,2011,117,60.98347072989893,26.379552052200165
CLIN TRANSL IMMUNOL,2012,141,63.13554385799477,28.205936973379938
CLIN TRANSL IMMUNOL,2013,130,58.51437417924058,35.37154750876144
CLIN TRANSL IMMUNOL,2014,130,63.621210086201145,28.356256537310802
CLIN TRANSL IMMUNOL,2015,126,60.67238557313928,32.1208303806228
CLIN TRANSL IMMUNOL,2016,137,55.165009737830204,44.712808013313406
CLIN TRANSL IMMUNOL,2017,142,51.907582649207484,43.14920893131262
CLIN TRANSL IMMUNOL,2018,117,46.295016002731415,35.382383819612535
CLIN TRANSL IMMUNOL,2019,129,48.41720850707668,42.151830885639605
CLIN TRANSL IMMUNOL,2020,125,38.439558997534725,45.81671281306548
CLIN TRANSL IMMUNOL,2021,124,38.046231999385334,52.24687999331088
CLIN TRANSL IMMUNOL,2022,144,40.03850205805587,46.82019357079547
CLIN TRANSL IMMUNOL,2023,129,39.63648452170713,57.83990582907602
CLIN TRANSL IMMUNOL,2024,128,36.73370072571032,59.3550558557189
CLIN TRANSL IMMUNOL,2025,124,47.27088778346625,58.61861276017639
BONE MARROW TRANSPL,2010,163,69.77655237525424,11.010026842259723
BONE MARROW TRANSPL,2011,161,69.14722436566414,27.91088375969522
BONE MARROW TRANSPL,2012,173,64.78072362545883,22.03896281814579
BONE MARROW TRANSPL,2013,160,53.017934896628155,29.351729299776512
BONE MARROW TRANSPL,2014,177,51.58899391185173,30.329950389084516
BONE MARROW TRANSPL,2015,169,52.88481360885588,40.65311203253465
BONE MARROW TRANSPL,2016,170,54.73617470741868,33.32973715744299
BONE MARROW TRANSPL,2017,174,54.681844059726934,37.11361219442951
BONE MARROW TRANSPL,2018,163,51.261991814276634,47.42289479178035
BONE MARROW TRANSPL,2019,183,49.42090978177667,50.01420081902085
BONE MARROW TRANSPL,2020,180,36.37849399546509,40.716418649670786
BONE MARROW TRANSPL,2021,173,38.03595436893303,57.59218103246423
BONE MARROW TRANSPL,2022,163,32.166579037028306,52.502723134744436
BONE MARROW TRANSPL,2023,177,24.3277212212249,66.76423101392203
BONE MARROW TRANSPL,2024,160,30.66573532622754,64.37458284499489
BONE MARROW TRANSPL,2025,179,24.067427684203942,60.80057232678702
NAT NEUROSCI,2010,191,60.47675531840081,10.654787335919446
NAT NEUROSCI,2011,191,57.926509144878246,13.006960533434546
NAT NEUROSCI,2012,182,65.3499821108946,20.15244959071314
NAT NEUROSCI,2013,181,69.40032358918202,32.54743200763623
NAT NEUROSCI,2014,197,56.184728322596904,25.883866664081708
NAT NEUROSCI,2015,192,55.27487775959048,27.551295652730094
NAT NEUROSCI,2016,203,54.02288931938701,23.720690432041167
NAT NEUROSCI,2017,205,54.280182333900086,29.306981011973804
NAT NEUROSCI,2018,186,48.423962349751925,43.798085601924114
NAT NEUROSCI,2019,204,48.87166874443694,38.626720821945106
NAT NEUROSCI,2020,195,37.045125968242424,41.48152354607199
NAT NEUROSCI,2021,204,34.30779075497344,53.45806783965948
NAT NEUROSCI,2022,193,33.07561604645399,43.082924793343246
NAT NEUROSCI,2023,184,42.07660321710403,60.603294452951744
NAT NEUROSCI,2024,187,42.39549861550196,53.86638535174551
NAT NEUROSCI,2025,184,32.82734838755767,62.38003567006417
NAT HUM BEHAV,2010,146,79.88676023064566,11.868355937570817
NAT HUM BEHAV,2011,145,67.26693598577465,18.12844366773539
NAT HUM BEHAV,2012,147,65.45301610730012,25.312928436852502
NAT HUM BEHAV,2013,129,72.16303747379497,30.614554366725862
NAT HUM BEHAV,2014,140,69.39423698925977,34.354485067153654
NAT HUM BEHAV,2015,151,55.889987480452014,41.24388989437005
NAT HUM BEHAV,2016,129,59.002991716525266,39.63251851211134
NAT HUM BEHAV,2017,150,54.67314012549947,37.066266948982545
NAT HUM BEHAV,2018,129,43.2167481620485,35.139485664653876
NAT HUM BEHAV,2019,122,49.29982416384559,43.62684041052424
NAT HUM BEHAV,2020,129,54.71744162942875,44.13921828326408
NAT HUM BEHAV,2021,129,36.54385843474666,45.56747470142503
NAT HUM BEHAV,2022,127,48.19723350875359,48.41775679320006
NAT HUM BEHAV,2023,136,28.524611621243466,54.74162700432587
NAT HUM BEHAV,2024,131,33.09072146895614,64.06232757287029
NAT HUM BEHAV,2025,139,34.31769040130693,55.70566693690059
NPJ PARKINSONS DIS,2010,136,79.25482379346458,23.590363787151055
NPJ PARKINSONS DIS,2011,140,62.52913380843036,24.95292594569006
NPJ PARKINSONS DIS,2012,139,66.48617254114637,18.569520657863908
NPJ PARKINSONS DIS,2013,133,55.93215493272103,28.34696957360958
NPJ PARKINSONS DIS,2014,140,56.687922682822794,29.945498186376355
NPJ PARKINSONS DIS,2015,142,53.0284692734493,29.326049316371403
NPJ PARKINSONS DIS,2016,139,55.49192414762853,31.037202693924478
NPJ PARKINSONS DIS,2017,152,58.364107084018144,35.594668060073296
NPJ PARKINSONS DIS,2018,124,49.19154037749768,32.04488456611179
NPJ PARKINSONS DIS,2019,138,45.44675742439777,37.87723564467249
NPJ PARKINSONS DIS,2020,136,40.4154558604311,39.45151022667212
NPJ PARKINSONS DIS,2021,144,55.090682716922785,50.24780903126419
NPJ PARKINSONS DIS,2022,147,35.31707104014762,57.30930637143915
NPJ PARKINSONS DIS,2023,152,40.87630714862199,44.98742009011042
NPJ PARKINSONS DIS,2024,153,22.881994736829775,61.115953142190534
NPJ PARKINSONS DIS,2025,143,30.41222204175196,62.28658808835123
CANCER DISCOV,2010,158,65.60177388206148,15.617170247633522
CANCER DISCOV,2011,155,62.434664353476826,21.59084695725288
CANCER DISCOV,2012,159,67.40948123271474,22.93537229807692
CANCER DISCOV,2013,181,60.874960648351475,29.57384288600225
CANCER DISCOV,2014,168,55.523845156703295,19.890660590823394
CANCER DISCOV,2015,177,56.01394881802134,34.414169136212436
CANCER DISCOV,2016,174,45.558887910791015,41.2307563500288
CANCER DISCOV,2017,166,49.29140443176947,31.34043530939988
CANCER DISCOV,2018,157,49.815167787128054,42.95778686398605
CANCER DISCOV,2019,154,49.040323735996644,37.107949141596364
CANCER DISCOV,2020,152,34.74697991559468,47.13664574574216
CANCER DISCOV,2021,160,34.269880945768044,48.957600370010866
CANCER DISCOV,2022,162,37.528432618035794,46.69615234379396
CANCER DISCOV,2023,139,35.1251726793021,42.742601283918994
CANCER DISCOV,2024,169,27.301004219596535,58.902271892745915
CANCER DISCOV,2025,162,16.20375137680103,63.67088318833558
CANCER RES,2010,168,64.02802228609353,23.375226193849805
CANCER RES,2011,198,68.34516139428834,17.66344677088461
CANCER RES,2012,200,60.09302680323976,27.574116806354997
CANCER RES,2013,179,51.71943297597356,26.936075629259665
CANCER RES,2014,194,52.3944459837759,36.52039071789367
CANCER RES,2015,184,55.59556044352155,28.28669147557154
CANCER RES,2016,203,57.53831524552872,43.923854393144595
CANCER RES,2017,191,52.38345310913518,46.095693798199505
CANCER RES,2018,197,47.089443141077076,37.89272325434921
CANCER RES,2019,190,44.86095298482986,45.825197259426346
CANCER RES,2020,203,56.66412202296054,45.021711850029284
CANCER RES,2021,193,44.508980581582726,52.46523258098736
CANCER RES,2022,175,31.650220804773653,58.51352397961385
CANCER RES,2023,203,28.251759975457535,58.55682509264734
CANCER RES,2024,200,29.47812961547959,55.16577288391704
CANCER RES,2025,179,22.200079419535168,61.24224432447518
CLIN CANCER RES,2010,189,71.22961901658351,7.586441918486724
CLIN CANCER RES,2011,212,71.89847333993798,22.277438534041952
CLIN CANCER RES,2012,195,66.59953409607702,14.402522719525956
CLIN CANCER RES,2013,194,66.03800474638263,12.243021619563496
CLIN CANCER RES,2014,215,57.72579393406239,21.012847311267457
CLIN CANCER RES,2015,188,51.446068474311176,38.06166310372675
CLIN CANCER RES,2016,212,45.58107089406689,22.109545570214458
CLIN CANCER RES,2017,198,49.13264922907622,37.08999095884102
CLIN CANCER RES,2018,205,54.494210575275396,32.91845909084058
CLIN CANCER RES,2019,191,52.29854454547268,42.83759543587162
CLIN CANCER RES,2020,198,29.18989920394511,43.38542190288042
CLIN CANCER RES,2021,186,36.33715502923532,46.311575277317054
CLIN CANCER RES,2022,192,34.01693947354188,56.62337596723858
CLIN CANCER RES,2023,192,33.459871810228044,49.73286717059847
CLIN CANCER RES,2024,202,38.66637606055819,49.88690179879871
CLIN CANCER RES,2025,195,25.12164507199426,66.95377900957847
LEUKEMIA,2010,115,76.75122270072774,6.932735798384857
LEUKEMIA,2011,112,70.00978362288683,15.006569183315664
LEUKEMIA,2012,121,65.19569622321615,18.5883972073756
LEUKEMIA,2013,120,66.19645837415081,26.74715080767845
LEUKEMIA,2014,130,63.46598383605071,27.072215887054053
LEUKEMIA,2015,110,59.638768233490964,25.636623682182915
LEUKEMIA,2016,128,56.799823634405044,36.03842178330345
LEUKEMIA,2017,134,65.21683353431035,34.586084177650584
LEUKEMIA,2018,143,55.48715836601907,39.773454583122
LEUKEMIA,2019,112,58.48076626153948,43.89257324541617
LEUKEMIA,2020,116,46.323266478805714,46.75893537466782
LEUKEMIA,2021,117,46.69433867839128,51.16458305572603
LEUKEMIA,2022,135,30.501943771714423,46.03518659721461
LEUKEMIA,2023,117,42.40873380878164,48.82219623836387
LEUKEMIA,2024,124,33.0731653258442,64.21027775356478
LEUKEMIA,2025,112,28.722766194505745,61.648898816705945
BLOOD CANCER J,2010,191,68.08510127701274,16.048514949043007
BLOOD CANCER J,2011,208,70.86530342130402,17.90701787659424
BLOOD CANCER J,2012,183,63.80576831078987,29.323279101498443
BLOOD CANCER J,2013,210,65.97986746718833,17.98052493045894
BLOOD CANCER J,2014,184,53.39350113290853,30.190791931265895
BLOOD CANCER J,2015,183,59.22383316556497,26.376119575461914
BLOOD CANCER J,2016,193,62.153556082672104,33.78203483150013
BLOOD CANCER J,2017,205,57.99467334378116,39.234040479339875
BLOOD CANCER J,2018,222,57.20978419311137,33.77123833366401
BLOOD CANCER J,2019,223,49.84886596722911,38.547688070235225
BLOOD CANCER J,2020,210,47.24340249302077,51.86562226246954
BLOOD CANCER J,2021,205,47.67522487629984,53.236558057181114
BLOOD CANCER J,2022,194,43.570580465166046,56.41131311478265
BLOOD CANCER J,2023,189,35.94924876714689,60.42151051475359
BLOOD CANCER J,2024,206,40.28525460494643,62.28113187954182
BLOOD CANCER J,2025,194,29.503440591554583,64.39822032949797
NPJ PRECIS ONCOL,2010,91,62.74202097828122,24.4182217360506
NPJ PRECIS ONCOL,2011,102,58.73437015770379,15.97628324973325
NPJ PRECIS ONCOL,2012,115,55.65834885515452,32.641960506158156
NPJ PRECIS ONCOL,2013,115,60.7272212145377,24.31294785332235
NPJ PRECIS ONCOL,2014,83,62.57412850206041,38.887711651139284
NPJ PRECIS ONCOL,2015,94,56.71400920036291,38.62366316596182
NPJ PRECIS ONCOL,2016,104,50.92978069235214,37.86206433731236
NPJ PRECIS ONCOL,2017,90,50.73841104925027,42.665630608576954
NPJ PRECIS ONCOL,2018,107,44.743948513012256,52.688921417860996
NPJ PRECIS ONCOL,2019,104,48.71754013352497,53.53217730910593
NPJ PRECIS ONCOL,2020,102,42.239600857094636,54.82372162305628
NPJ PRECIS ONCOL,2021,110,45.04209622516886,56.52688098614749
NPJ PRECIS ONCOL,2022,101,51.12923729635531,55.82236981557999
NPJ PRECIS ONCOL,2023,91,47.23329333366423,61.29476985806957
NPJ PRECIS ONCOL,2024,92,31.6100844000267,54.15736258783887
NPJ PRECIS ONCOL,2025,89,29.88780227674369,65.25108255813136
BRIT J CANCER,2010,111,65.84685828005966,16.48042160918233
BRIT J CANCER,2011,137,73.96297725836683,19.451287308709155
BRIT J CANCER,2012,127,72.05870209876159,25.496659469058006
BRIT J CANCER,2013,129,62.89768896807278,28.81417859043676
BRIT J CANCER,2014,121,63.18305048701568,30.427554501931503
BRIT J CANCER,2015,117,59.2293226058961,25.915498130065565
BRIT J CANCER,2016,117,58.58467008494396,40.80043625112826
BRIT J CANCER,2017,129,50.53263007381057,45.10413479152586
BRIT J CANCER,2018,111,48.740967785028545,40.78713043282561
BRIT J CANCER,2019,133,52.513745066907546,58.15256109548722
BRIT J CANCER,2020,121,45.83427993357838,58.27091875353478
BRIT J CANCER,2021,119,46.082929981137376,62.878630817638786
BRIT J CANCER,2022,132,39.04387181128474,52.26572831223111
BRIT J CANCER,2023,127,52.83835416173818,53.288500305486025
